Class,POP,WorkGroup,miX,Idsample,date,a-pinene,fenchene,camphene,b-pinene,b-myrcene,a-phellandrene,a-terpinene,d-limonene,cineolo,b-ocimene,g-terpinene,p-cymene,terpinolene,neryl-propionate,nerol,neryl-isovaleriate,neryl-acetate,linalool,terpinen-4-ol,a-terpineol,a-ylangene,a-copaene,isoitalicene,italicene,cis-a-bergamotene,trans-a-bergamotene,b-caryophillene,guaia-6.9-diene,b-farnesene,g-curcumene,a-muurolene,b-bisabolene,d-cadinene,sesquiterpene8,b-selinene,b-curcumene,selinene,a-curcumene,C15H26O2,guaiol,sesquiterpene 4,rosifoliol,TOT_Mono,TOT_mono&sesqui,Work_prop,Work_prop2,Work_prop3,Isole,WorkGroup_dup
G,III,G_III,,G III 14.D,10/09/2020 05:19:44,0,0,0,0,"9227,05870009272",0,0,"177427,991954545",0,0,0,0,0,"10134282,3416281","1904943,3935","536940,465358507","51464136,7060379","666832,805931706",0,0,0,"46220,9599999992","756042,137654007","3111247,14444646","698694,874000002","608648,900000005","1462667,1235",0,"264054,925500001","28807622,5961467",0,0,0,"127585,556",0,"1375195,471",0,"2445136,76332084",0,"1874240,33336614",0,"10752017,3210155","64893790,7631109","117223164,869061",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 15 25SETT20.D,28/09/2020 23:38:55,"2170298,66855841","661380,977749766","243871,412438064","768493,88197863","30549,6254913043","23180,9015000001","248744,978241321","6160011,18273632","3392351,03825433",0,"660290,525086288","370284,154999994",0,"1356698,82648229","621930,797999992","105500,501809438","9507366,43541196","2360536,14964895","972648,255684189",0,0,0,"627670,463521231","2544577,40911318","1290168,81791718","1198912,51606544","161532,915564955",0,"53538,3325000004","4440722,53002762",0,0,0,0,0,"651600,578743455",0,"6183474,51177737",0,0,0,"3112797,7112505","29654138,3140712","49919134,1005522",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 16 25SETT20.D,28/09/2020 22:43:14,"8820589,26521357","1061670,62863726","482931,140004961","1990172,93475594","103902,644000001","90462,4059999994","954484,166680675","11065541,086719","195618,140499997","14653,632571053","1054266,89973682","529448,167974105","1054266,89973682","8305808,76675803","2403864,20353268","466863,078366655","26165508,8197884","3673855,43186359","2200274,40953737",0,"465672,215292812","30650,04948945","682913,375482819","2852950,36128808","3806674,33166031","3788262,2699056","2123219,01475087","257949,283718182","321953,544558006","23449260,8023362","1060812,7195",0,"1343247,9225","152840,123263484",0,"889959,707999998",0,"2591665,80226511","804478,471019525",0,0,0,"70634182,7223769","115256692,717407",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 17.D,10/09/2020 08:06:56,"2956768,7941247","214316,618333331","100583,924477243","559776,648999375","31062,3049282603","28652,6624999994","437161,736030923","1820123,57068347","62441,0799623973",0,0,"148532,885484298",0,0,"3301901,85983915",0,"25892219,7709932","4934134,89419297","1726744,72292043",0,"412695,923645092","1851006,30715717","520239,553788843","2053440,93269156","246679,045499998","327376,859790367",0,"294682,08710558","123684,971080966","31432916,710489","806785,087000003",0,"688580,731499999","230023,137499998",0,"611954,070308159",0,"3248332,75310701","704328,099989423","812488,076196616",0,"3279742,26650605","42214421,4734698","89859378,0868256",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 18 25SETT20.D,28/09/2020 21:47:37,"11329,6298869568",0,0,0,0,0,0,"87529,854318182",0,0,0,0,0,"9986724,8719342","2314476,32203248","502140,869635841","20727980,4291151","2144479,51928698",0,0,0,"60449,9700082584","543400,796126605","2142344,52860336",0,"179242,102999999","11981516,2733245",0,"53046,4431706951","13140951,339743","260420,431619186",0,0,"62460,4101474256",0,"609203,254430509",0,"4244472,01252303","379741,106541744","1284094,46405825",0,"10819883,689673","35774661,4962097","81535888,3191793",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 19.D,10/09/2020 09:58:13,"17127259,4398184","732285,309621048","329498,142291008","488287,943104462","45522,4246277177","14440,3353884297","324003,382655733","5346394,44166542",0,0,0,"117012,882585123",0,"12218469,2682977","1589931,96458392","452357,863608271","15805588,7700311","3023192,45805321",0,0,0,0,"566126,37984786","2293240,55833865",0,"128446,990500001","749709,923262837",0,"166857,771901813","17329011,8508677",0,0,0,0,0,"615110,211000001",0,"1625849,60896343","361902,51309707","1671755,60171248",0,"4433443,63035327","57614244,6263315","87555699,6661767",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 2.D,09/09/2020 18:11:53,"5637508,20825134","3139077,11518885","752058,076466007","2128541,3866972","58481,885499999","5455,69249999989","136500,397499999","26095881,6660818",0,0,0,"7758835,39656895",0,"7453234,91277206","1535130,95743474","202776,373999998","37112176,9897744","568531,312716677","482432,596000003",0,0,0,"505109,522355338","2091963,43986294","1810172,4542529","1810734,51659489","1096427,89176888",0,"288026,247","12694883,8320742",0,0,0,0,0,"387317,975999999",0,"1672940,39171829",0,0,0,0,"93066622,967452","115424199,239079",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 20.D,10/09/2020 10:53:52,0,0,0,0,0,0,0,"43289,1756884295",0,0,0,0,0,"2937339,51291037","392858,3825","476802,600999994","5213369,50274563","30996,016593355",0,0,0,"1855674,79737553","212008,682002397","831841,260000685","80639,0785504587","93204,7730000005","67509,811960876",0,"1811268,67203898","10401940,1078003","294919,681581874",0,0,"246710,68928492","1543932,52389401","2787271,60588408","2148419,34450678","461984,994521091",0,"266522,480506307",0,"1490443,17400333","9094655,19143778","33688946,8683494",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 21.D,10/09/2020 11:49:25,"3781820,11592753","2082945,1158082","564815,073066113","1287834,8605134","101612,693248367","8107,23149999982","134685,199214049","17131962,0047773",0,0,0,"180369,476617353",0,"19871844,0080054","1985357,76017142","887222,009373636","31966268,7813235","43176,3959999999",0,0,0,"160980,628560456","624294,502292968","2572112,78468185","2312775,94671791","1393329,97033261","2886268,88230363",0,"265497,531614803","19972504,9799305",0,0,0,0,0,"600856,166412998",0,0,"661771,417671011","1167478,56641105",0,"6451619,84264434","80028020,7255463","119097511,94512",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 22 25SETT20.D,28/09/2020 20:51:58,"10565479,405209","889018,036643163","291895,876318514","705052,621921668","26190,5263880435","6819,96788264461","146379,218652894","8773905,37630921",0,"10604,4452144736","274985,707569773","29797,4381818181","304203,614634645","3591544,44353769","577011,031856566","415884,587804593","14542042,1445189","1294867,8761964",0,0,0,0,"418301,296175313","1718610,69641616","352970,031500001","322805,929499999","3681021,731",0,"55728,1948293059","15704890,7980098","111405,748908608",0,0,0,0,"354550,194999999",0,"2859396,72980385",0,"1583183,54167823",0,"11219038,4318918","42445682,31884","80827585,6435531",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 23.D,10/09/2020 13:40:15,"2904308,379065","604515,280090912","300269,934332007","1137305,96669586","60662,0494999991","19050,2606880161","144845,906363636","6030216,96957458","116335,295607026",0,0,"333570,077428894",0,"3262313,9399025","1484656,5978769","217171,852000005","17201991,899143","47205,6132133026","2333150,39459002",0,"332721,842883832","975035,595483963","122053,52221801","525730,081461187","636833,611661804","687163,17433889","256903,920206048","195815,207858159","152324,49650151","775170,535199989","1067025,93848206",0,"553783,335820844","120473,899500003","33856,5912965035","806292,337500014","448727,8737317","2492740,07930492","459834,500342457",0,0,"2048344,41364282","36197570,4160717","48888401,3735064",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 24.D,10/09/2020 14:35:40,"2651918,11432591","1231384,3160287","372871,631059269","848472,554358934","62251,3149999994","2196,55482314039","104372,154708265","10377460,0551569",0,0,0,"10616,3313561985",0,"266729,703765953","256558,247250005","63820,9840726776","5157748,10321684",0,"203645,135999999",0,"245878,751827857",0,"498295,448170942","1971467,83310318","3299530,98021686","1944115,03147512","459477,685536253","229324,749178551","356972,188720542","21724870,1185775","722630,437000001",0,"1107244,74160414","113695,403483206","110824,713768061","884333,849070758",0,"2482310,23032199",0,"663098,424744009",0,"2822617,76108553","21610045,2011228","61246733,5490073",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 25.D,10/09/2020 15:30:59,"10328689,9019885","173041,348999999","131245,143491902","573438,532174996","62147,9438315222","37895,0785735535","325712,347786664","1729527,84992365","4412442,10105363",0,0,"192622,473000823",0,"1846368,98608399","2801527,00039899","446395,298248632","20235750,4994076","69988,2672798175","1507047,48249061",0,"233673,212747136",0,"171369,116625531","722702,291820399","1954672,18411959","1460761,29598365",0,"320334,38","227055,033170695","10292866,6882948","717305,527253476",0,"802002,577999998",0,0,"487636,424134439",0,"2640306,41087986","314576,369646514",0,0,0,"44873840,2547349","65219101,767411",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 26.D,10/09/2020 16:26:23,"3356875,77843462","173212,417133919","112129,669557479","713634,926374615","43349,7424244556","39350,2215404954","519036,482455406","1818611,38324569","88572,9277458689",0,0,"291195,09925207",0,"16316735,180251","1841497,46396825","1257262,06160589","22531925,1938008","1947182,10320777","2228703,72290355",0,"390247,973345371","39544,0379999998","798834,563991589","3126625,1703239","308167,236999998","408788,961","3184117,27803055","304795,761362158","160089,189231117","16764717,8730732","643656,556000007",0,"1143663,0265",0,"2861703,44848663","2694042,01069388","4634810,44922966","1217688,24362519","1623984,29507076",0,0,0,"53279274,3739019","93584750,4488659",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 27 25SETT20.D,28/09/2020 19:54:44,"1018605,33492542","563360,640841776","147107,887767931","338667,23642963","19323,1874304347",0,"140142,266840495","4864475,58411125",0,0,"170793,757983085","11073,0985809917","188677,112721879","4887173,61178428","865984,15160731","907792,651964418","19906785,976479","11219,6782045864",0,0,0,0,"300547,858667139","1197363,51827662","55892,8824999999","49284,0795000001","170388,479938525",0,0,"11215603,2451549",0,0,0,0,"66457,7145191559","498635,213236861",0,"788463,049948127","323713,398066158",0,0,0,"34041182,1776725","48707531,61748",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 28 25SETT20.D,28/09/2020 18:00:52,"4600386,64529958","257973,672570693","97985,8114269673","253911,169209768","38284,6313717398","14751,1394289259","286154,709728947","2029635,58135406","2896383,26800578",0,"59591,3919796098","57986,1309999992","128972,645020243","3711777,35962131","1327155,65660548","423323,558822024","30602236,7696786","28197,5785","30493521,6390465",0,"301164,416573502",0,"534181,615898781","2223720,47450719","1131713,1845","932310,17084037","37762,8483180329","302711,661840633","174915,838542295","30664700,2304738","547204,237999998",0,"766895,141948637",0,0,"903355,807500002",0,"1615076,76866283","402695,103147827",0,0,0,"77308229,3586702","117846636,859424",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 29 25SETT20.D,29/09/2020 04:17:01,"12504883,0934321","299043,482500006","117648,731287652","252441,748603895","30298,3608277169","7427,96748718984","222880,575149137","3093326,58055097",0,"9323,00398314645","159603,304888259","28667,9040000004","228531,344633082","6802205,04228863","1053872,27132496","550550,035385788","20946142,269896","4442231,37003666",0,0,0,"40697,7650000001","411686,841719873","1847987,40823261","766122,131500003","419660,879499999","379150,566",0,"158994,554752266","35949235,0132664",0,0,0,"41459,8760885854",0,"765683,895",0,"2373253,87439502","234370,709023586",0,0,0,"50749077,0862752","94137380,6007535",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 3.D,09/09/2020 19:07:32,"975084,502119778","406376,703479134","153753,441775682","316709,940768636","20597,4056347824",0,"109320,648","4642227,93958134",0,0,0,"6876873,1572805",0,"15987396,680464","4893249,11927856","519249,216102371","43318713,0963051","452830,757362363",0,0,0,"927760,711985289","728127,195139845","3016256,89669512","1368362,22750734","1364562,74203532","561730,292540181",0,"187937,02963595","34130032,2465317",0,0,0,"153280,285",0,"742903,680999996",0,"1756473,62908487","707706,499374673","628402,075807017",0,"3483789,39854036","78672382,6081523","128429707,51903",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 30.D,10/09/2020 20:08:27,"4049538,83261434","2005226,06329151","622968,273937619","1352687,37189499","120658,880214674","9577,47750000008","149115,205232231","16041101,6554639",0,0,0,"244404,959500001",0,"7100473,60517589","3787559,73272645","1204356,81541992","2008143,22086587","1404870,52231228",0,0,"1046621,9103284","37921,6445000002","826873,988330527","3316252,49618033","4059079,84844906","3594127,08118119","522415,897469744","1165331,18608661","1419687,22400001","32277515,1241353","2622790,87215779",0,"2816195,83641192","159619,102500002",0,"1720507,08088445",0,"5158592,5262472","2151125,05993436",0,0,"1548010,82378049","40100682,6161497","104543350,318727",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 4.D,09/09/2020 20:03:16,"5948584,121562","2702553,08483067","819556,044977929","2030321,20884949","151396,092368477","11350,8814999999","125499,121197935","24258303,3254292",0,0,0,"7856174,68551998",0,"2720826,03969678","2864077,67154833","440200,376605427","51669199,2410776","193803,027107287",0,0,"336668,722144559",0,"722637,222921019","2881419,96741621","21186,1923940371","118713,360948624","849284,196702416","252133,96098308","226624,169388218","33979587,837519","964359,504999999",0,"773534,579491801",0,0,"856910,843999997",0,"1118956,52355275",0,0,0,0,"101791844,922271","144893862,004733",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 5 25SETT20.D,29/09/2020 03:21:16,"20039694,9485737","1069641,13514041","380134,712802921","832264,368649908","89465,5944999986","12552,4205024789","249425,772000001","10412061,9302565",0,"12866,50831579","278540,258646409","54688,9940049596","333966,946370914","14428240,1154099","1574619,03822186","849241,583846898","36795640,4233847","2959851,57547985",0,0,0,0,"490742,570288252","2011506,78855475","1089722,45762844","959409,566266966","766024,739999999",0,"1005522,8025","53101302,2528843",0,0,0,0,0,"954551,692199997",0,"1326930,32667812","457633,696744003","587848,468758477",0,"4170534,86150016","90372896,3261072","157294626,550111",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 6.D,09/09/2020 21:54:24,"4536862,07839974","2157946,07207513","618999,489129106","1558341,69490177","96264,3884999993","8856,61559793388","126075,281965289","19374646,002693",0,0,0,"50586,1753057851",0,"3464636,91834794","973511,531307321","167965,663513032","29587383,9846926","2494796,27846079",0,0,0,0,"883005,629660854","3391146,04562213","1224698,994","844619,878499994","1646575,294",0,"174252,750592447","25309194,1894894",0,0,0,0,0,"539107,995499998",0,"1232224,43663186",0,0,0,0,"65216872,1748894","100461697,388886",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 7 25SETT20.D,29/09/2020 02:25:21,"1205444,76767755","681508,819940275","210351,991997509","286903,23246581","40237,7285000002",0,"111943,667361571","5673636,51852069",0,0,"321037,411703467","17259,0349669421",0,"4942533,17317235","750892,255884873","504831,048529785","23773428,4521305","1592782,57488708",0,0,0,0,"367567,033180373","1367539,49434178","1413034,01936377","748385,506000004","880242,659999995",0,"263367,501500001","22574917,1547619",0,0,0,0,0,"1171804,4422964",0,"1304384,65316055","457278,709491036",0,0,0,"40112790,6777384","70661311,8518342",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 8 25SETT20.D,29/09/2020 01:30:07,"22615947,0692738","310540,049500004","273827,390363367","241006,697111038","25851,3456858696","9090,49138724048","178638,03977691","2897027,48828781",0,"15091,2775592104","122488,870962472","71036,2706718995",0,"6816830,21456139","711635,854011439","599354,191567274","13821753,9216401","330617,355807538",0,0,0,"36847,4457954128","681521,906286971","2774916,23488633","660557,600221458","389145,047000003","4460721,79291397",0,"109589,874","11337638,4477411",0,0,"140913,726499999","40327,1550000006",0,0,0,"2937509,0346852","354643,632999998","618095,944169792",0,"5135125,40170724","49040736,5281674","78718289,7720748",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
G,III,G_III,,G III 9.D,10/09/2020 00:41:20,"1947396,51486413","1123929,91906717","491067,597669618","632850,117574386","34741,8978347822",0,"224177,509525621","7074010,75644409",0,0,0,"29343,1563636365",0,"5154641,73519556","2728204,13462096","753153,193257254","13736521,9334836","3114643,30887595",0,0,"467333,872095701","16011,5285","441358,802235161","1818190,55628616","1845038,01844411","1866784,37548613","241964,446548046","373209,826244716","105005,9015","15759561,8899642","875423,127705131",0,"1150438,07080775",0,"296170,012210644","436335,722999327","504102,31637073","1268409,60423285","566439,821455983",0,0,0,"37044681,7747768","65076459,6678634",Gruppo Giglio,Gruppo Giglio,Gruppo Giglio,Giglio,G_III
